,id,title,description,director,cast,rating
22600,tt25814516,Mareyade Kshamisu,"A lower-middle-class mortar worker Manja leads a happy, peaceful and contented life with his loving mother and gold-hearted father. Things take a U-turn when he falls in an one-sided love with a rich girl.",K. Raghav,"Pramod Bopanna, 
Meghana Gowda, 
Rockline Sudhakar, 
Mimicry Gopi",8.4
22635,tt1120944,Radio Cape Cod,The story revolves around three couples in love and a wedding that takes place over a five day period in a beautiful seaside community.,Andrew Silver,"Tamzin Outhwaite, 
O-T Fagbenle, 
Tamzin Merchant, 
Julian Silver",8.1
22657,tt0974011,I Wish I Were Stephanie V,"3 girls, 3 immigrant families, 3 romances, 1 tennis final. Told by Helen, a 21 year old virgin being raised by her matchmaking Greek grandmother.",Jon Cohen,"Clayton Watson, 
Hazem Shammas, 
Chloe Traicos, 
Bree Bain",8.1
22739,tt21154868,Girki,"Nandini and Purushottama, who are in love with each other. When they are about to get married, tragedy strikes as Nandini is abducted by a gang.",P M Veeresh,"VilokRaj, 
Divya Uruduga, 
Tharanga Vishwa, 
Raashi Mahadev",8.5
22802,tt2364722,The Miracle Man,"Rook Crenshaw is a man with a gift. Blessed with the uncanny ability to heal others, he and his friend Christian are drifters living a life of wandering solitude. That life comes to a ...                See full summary »",Ron Petronicolos,"Dylan Mooney, 
Haley Mancini, 
Ashten Beach, 
Kaylee Dodson",8.8
22847,tt5954458,High Hopes 2: A New Beginning,"Written, Directed, Produced by, and starring Dennis Cabrini, this hilarious new feature film comedy centers around Danny Valentino, an aging New York taxi cab driver whose passionate dream of being an actor gets him into a crazy situation!","Dennis Cabrini, 
Andrew Schwarz","Michael Angelo, 
Kathryn Bryding, 
Dennis Cabrini, 
Rosemary Cook",9.3
22879,tt0835372,Reservations,"A castaway, surrounded by water, suffers the most miserable thirst. The same ironic ache haunts lonely souls in the congested city of New York. But on this night, at a hotel, several strangers reach out and connect.",Aloura Melissa Charles,"Kerry Armstrong, 
Tanner Blaze, 
Anderson Boyd, 
Jordi Caballero",8.2
22927,tt2093235,Starting from Scratch,A young couple are on the brink of divorce when they are audited by the IRS.,James Huang,"James Huang, 
Elizabeth Sandy, 
Charles Kim, 
Billy Beck",8.1
22959,tt9020558,Hollywood Burn,Popular culture references are marshalled in a critique of copyright.,Soda Jerk,"Dan Aykroyd, 
Bette Davis, 
Mark Hamill, 
Daryl Hannah",8.8
22982,tt7868256,Saili,The movie is based on the true story of the Nepali worker in the middle east who are compelled to be away from their families.,Ram Babu Gurung,"Dayahang Rai, 
Narendra Singh Dhami, 
Maotse Gurung, 
Buddhi Tamang",8.3
23031,tt0151917,Pathey Holo Deri,A doctor falls in love with the granddaughter of a rich man. She helps him to pursue his dream of higher education by giving him her mother's jewellery to sell. The fate of the two lovers ...                See full summary »,Agradoot,"Shishir Batabyal, 
Anil Bhattacharya, 
Mihir Bhattacharya, 
Chhabi Biswas",8.2
23072,tt5465742,Mr & Mrs,A marriage that started on love and trust suddenly nose dived into the ditch of wealth and opulence and the marriage went sour. An African woman's struggle to retain and sustain her marriage knows no bound.,Ikechukwu Onyeka,"Joseph Benjamin, 
Beauty Benson, 
Babajide Bolarinwa, 
Nonye Ike",8.5
23124,tt1985100,Haajar Bachhar Dhorey,"Sets around some rural people and their village dealing with their lifestyle, struggle of survival, religion, marriage, relations, death and this ongoing process.",Suchanda,"Riaz, 
Sharmin Zoha Shoshee, 
A.T.M. Shamsuzzaman, 
Syeda Kamrun Naher Shahnoor",8.1
23181,tt0155953,Pelli Pustakam,Newly married couple K. Krishnamurthy and Satyabhama to solve their financial problems they seek a job in a big company. As their boss would give job only to one member of a family. So the couple lies that they are unmarried and joins.,Bapu,"Rajendra Prasad, 
Divyavani, 
Gummadi, 
Sindhuja",8.0
23216,tt0090212,Tsu-Feh Sofiah,"Tsu Feh, a Chinese female doctor, converted to Islam and changed her name to Sofiah. After opening the clinic, he went on vacation to an island, away from the hustle and bustle. But he was ...                See full summary »",Rahim Razali,"Hisham Ahmad Tajuddin, 
Haji Arshad, 
Normah Damanhuri, 
Pyan Habib",8.7
23259,tt9572626,Broken Hearted,Brian is a PH.D candidate who thinks he has his life figured out until he meets Michelle who is coming out of a recently toxic relationship. Both their worlds are flipped upside down while ...                See full summary »,Joseph Ammendolea,"Chris Matteis, 
Irene Jean Santos, 
Jason Wieder, 
Jennifer Cové",8.7
23297,tt4263976,"O Olmasin, Bu Olsun","Popularly known by the name of the main character, ""Mashadi Ibad"" was based on a musical comedy by composer Uzeyir Hajibeyov and written in the early 1900s. The story is based on the age ...                See full summary »",Huseyn Seyidzadeh,"Äliagha Aghayev, 
Ahmad Ahmadov, 
Arif Mirzaquliyev, 
Tamara Gozalova",8.5
23323,tt10217148,Love in Suspenders,"Tami is a widow in her 60s and Beno is a widower in his 70s. They are both still suffering from the loss of their loved ones, but disregarding their differences in lifestyle and personality, they eventually fall in love.",Yohanan Weller,"Yehuda Barkan, 
Nitza Shaul, 
Shlomo Bar-Aba, 
Gabi Amrani",8.2
23333,tt0277967,Prem Pinda,Prem Pinda is a historical love story based on a real life of General Aidwin during Rana regime.,Yadav Kharel,"Saroj Khanal, 
Sunny Rauniyar, 
Neer Bikram Shah, 
Melina Manandhar",8.2
23397,tt3902736,Bikkhov,"Due to the conspiracy of the political counterpart, a student politician Asad gets killed in a mob. His political counterpart Mahmud and Sharafat get the benefit of this. Sharafat is ...                See full summary »",Mohammad Hannan,"Salman Shah, 
Shabnur, 
Bulbul Ahmed, 
Sharmili Ahmed",8.4
23424,tt1813719,To Be King,The story of a down and out boxer who overcomes the odds to become a champion.,Steve Rahaman,"Nigel Harvey, 
Frank Merlino, 
Rosie Moss, 
LoDeon",8.3
23468,tt1509165,Nausea,"'The Man' is a lonely, eccentric who works in a book store; amusing himself with his absurdist outlook on reality. He is sickened by his existence and becomes nauseated by the presence of ...                See full summary »",Wes Malvini,"Kelly Higgins, 
Barb Holesinsky, 
Frank Holesinsky, 
Jill Hosman",8.0
23511,tt0020040,The Jazz Age,"When Steve Maxwell and flapper Sue Randall wreck her father's automobile during a drunken escapade, her father exploits the mishap and blackmails Steve's father into supporting an illegal contract in city affairs.",Lynn Shores,"Douglas Fairbanks Jr., 
Marceline Day, 
Henry B. Walthall, 
Myrtle Stedman",8.0
23556,tt3430692,Gregor,"A comedy about a generation who feel they can do anything by right, and end up doing very little by default.","Mickey Down, 
Konrad Kay","Ollie Marsden, 
Matt King, 
Ruby Thomas, 
Daisy Mostyn",8.6
23557,tt2371050,Beautiful Brooke,"Unable to maintain a single healthy relationship, twenty-five year old Brooke Miller sets out to find why she cannot stop cheating on her boyfriends.",Michael P. Noens,"Walt Sloan, 
Keith Habersberger, 
Steve Coulter, 
Amy Rapp",8.1
23572,tt2074345,Choosing Signs,"Choosing Signs is a charming romantic comedy about an American woman who follows the signs from the Universe all the way to Ireland, only to discover that when it comes to love the Universe may not always be on her side.",Owen Dara,"Jessica Lancaster, 
Owen Dara, 
Betsy Douds, 
Jeremiah Ocanas",8.1
23584,tt14281336,One Stop for Love,"Sanjana virgin girl under peer pressure, instigated by her friends ends up booking a Gigolo, she sees some more guys till she meets the right match.","Supriya Khan, 
Ismail Umarr Khan","Shweta Khanduri, 
Mousam Sharma, 
Shikha Singh, 
Richa Sinha",8.8
23611,tt0367900,Jadi Jantem,Koushik Mitra an engineering graduate was desperately looking for a job. As a result he had to choose taxi driving as a profession. Accidentally he got involved in a mystery at ...                See full summary »,"Tarun Majumdar, 
Dilip Mukherjee, 
Sachin Mukherjee, 
Yatrik","Soumitra Chatterjee, 
Supriya Choudhury, 
Vasant Choudhury, 
Ruma Guha Thakurta",8.0
23660,tt1640674,Lost Journey,"Arriving in Toronto from Iran, 19 year old Pedram Abasi embarks on a journey shared by millions of people every year, adapting to a new language and culture. While making great progress to ...                See full summary »",Ant Horasanli,"David Akermanis, 
Mehrdad Alaei, 
Ali Arya, 
Stephanie Bell",8.2
23667,tt1067571,Casa,"Casa tells the story of a soldier's wife who after learning that her husband has gone ""missing in action"" rekindled an old flame. However, months later, her husband, who is temporarily ...                See full summary »",Deo Fajardo Jr.,"Asia Agcaoili, 
Mikaela Espinosa, 
Paolo Paraiso, 
Michael Rivero",8.1
23686,tt0295993,Hije që mbeten pas,Agron and Marjeta are living a happy engagement until the day when in a trial prosecuted by Agron two people accused of theft reveal facts that implicate Marjeta's father. Agron is put ...                See full summary »,Esat Musliu,"Eva Alikaj, 
Reshat Arbana, 
Viktor Bruçeti, 
Xhevdet Ferri",8.1
23697,tt10509374,"Baby, Don't Cry","Baby, A withdrawn and sensitive 17-year-old Chinese immigrant from a troubled home, is living in the outskirts of Seattle. One day, she meets a 20-year-old delinquent named Fox. Together ...                See full summary »",Jesse Dvorak,"Boni Mata, 
Troy Musil, 
Zita Bai, 
Vas Provatakis",8.3
23726,tt0246062,Manchi Donga,"Veerendra, like Robin hood, loots rich to feed poor people. He has to mend his ways for his love.",K. Raghavendra Rao,"Chiranjeevi, 
Mohan Babu, 
Vijayshanti, 
Suhasini",8.0
23732,tt0279389,Sahasra Siracheda Apoorva Chinthamani,An evil magician invokes a demon to gain great power and the demon advises the magician to reach Princess Chintamani of Adityapuram and get power by using her beauty as an instrument. By ...                See full summary »,S.D. Lal,"Kanta Rao, 
Devika, 
Rajanala, 
Gummadi",8.4
23737,tt0259333,"Goodbye, Casanova","A aspiring novelist operates a tiny neighborhood bookstore. His wife is a talented painter. Their marriage is disintegrating, and they are about to sign their divorce papers. Meanwhile, the...                See full summary »",Mauro Borrelli,"Yasmine Bleeth, 
Ellen Bradley, 
Carmen Filpi, 
Flea",8.3
23739,tt0359565,Koi Jeeta Koi Haara,"Ajit a notorious gang leader falls in love with a gorgeous girl Sonali accidentally. However, his life turns complicated as an enemy tries to kill him. Sonali believes Ajit is killed. She marries another man, but he returns for revenge.",Samir Ganguly,"Shashi Kapoor, 
Saira Banu, 
Farida Jalal, 
Ranjeet Bedi",8.1
23799,tt2065987,Khelaghor,"During the Liberation War of Bangladesh, a college teacher who shelters his friend's cousin fall in love with the girl.",Morshedul Islam,"Riaz, 
Sohana Saba, 
Arman Parvez Murad, 
Gazi Rakayet",8.0
23813,tt3798244,Parisiennes,"Seeking inspiration for the main character in her next novel, Japanese author Kyoko Murakai heads to the French capital of Paris to meet six women from all walks of life. Instead, she finds herself on a mythical journey of self-discovery and renewal.",Slony Sow,"Eriko Takeda, 
Alex Brendemühl, 
Judith Magre, 
Agnès Château",8.0
23862,tt8778970,Gift Box,"GIFT BOX is a unique movie about the demand and supply side of human trafficking and rare neurological disorder called ""Locked-in Syndrome"".",Raghu S P,"Murali Gundanna, 
Ameeta Kulal, 
Deeptii Mohan, 
Ravi Rangavalli",9.5
23879,tt21970432,Friends of Luke,"Lost and devastated after being dumped by his girlfriend Fae, eighteen year old aspiring playwright Luke traverses a complex landscape of the borders between platonic and romantic love. ...                See full summary »",Tom Wright,"Ziggy Roe-Sparks, 
Tom Wright, 
Maisie Bayliss, 
Che Duncan",9.2
23894,tt0381281,"Isang tanong, isang sagot",Rizelle (Donna Cruz) is a beautiful young woman who decides to work as a house helper during summer to earn extra money and to substitute for her ailing mother. She and a friend are ...                See full summary »,Mac Alejandre,"Donna Cruz, 
Jason Everly, 
Malou De Guzman, 
AiAi Delas Alas",8.9
23936,tt23285528,Tu Fakt Ho Mhan,"This is a romantic story of a boy named Rahul who eventually falls in love with a girl whose father gives a house to stay,education funding and much more.However when Rao Saheb realizes the...                See full summary »","Bhaskar Daberao, 
Ganeshkumar Patil","Monalisa Bagal, 
Tukaram Bidkar, 
Pushpa Chaudhari, 
Ganesh Deshmukh",8.7
23943,tt4035198,Little Black Lie,"A woman tells her fiancé she was raped, setting him off on a desperate search for her attacker.",Todd Theman,"Nick Ballard, 
Jodie Bullock, 
Clayton LaDue, 
Stephanie Lynn",8.7
23961,tt1285126,Love Today,"Shiva meets Parvatha and the couple falls in love. However, misunderstandings weaken their bond and forces Parvatha to rethink about their relationship.",Aprudhan,"Tanikella Bharani, 
Uday Kiran, 
Divya Khosla Kumar, 
Raghunatha Reddy",8.0
23966,tt0235978,Anakku Sazali,The tale of a loving father with a spoiled child,Phani Majumdar,"P. Ramlee, 
Mak Dara, 
Rosnani, 
Zaiton",8.6
23979,tt4855584,Rental,"A lonely clerk at the last video rental store struggles to connect with his constantly changing world, and must decide whether to adapt or drift into his subconscious.",Daniel Moya,"Daniel Moya, 
Maryelizabeth O'Donnell, 
Grace Cary Bickley, 
Bobby Ray Cauley Jr.",8.8
24081,tt7412154,Spring Interlude,"As two girls go from being friends to maybe something more, one of them encounters a stranger who needs a place to stay the night.",Martin Sagadin,"Luke Agnew, 
Alayne Dick, 
Hannah Herchenbach",8.6
24088,tt0328051,Ladies Night,The owner of a male strip club becomes the subject of a planned exposé by an undercover TV reporter that soon finds them both embroiled in a world of intrigue and betrayal.,Enzo Giobbe,"Stella Stevens, 
Dan Haggerty, 
Jill Baker, 
Sharon Clark",8.6
24115,tt2119535,The Elixir of Love,"Donizetti's charming comedy is a celebration of innocence, so what setting could be better than a small Italian-American community in the Napa Valley, circa 1915? In this ingenious update, ...                See full summary »",Frank Zamacona,"Ramón Vargas, 
Inva Mula, 
Alessandro Corbelli, 
Giorgio Caoduro",9.6
24130,tt8451500,Rubaru,"Charles, still a young man, recounts his life story with all its beauty and ugliness. How there can be such joy and such despair in the same moments? As he journeys through his story it ...                See full summary »",Marco Zambrana,"Nathan Mizzi, 
Sarah Sawyer, 
Matthew Rhodes, 
Richard E. Wilson",9.0
24154,tt5072666,Tere Jism Se Jaan Tak,Vikrant (Vinit Kakakr) and Nisha (Shilpa Sharma) are dating each other from past six months. He once take Nisha to his uncle's (Ramesh Goyal) farmhouse very far from the city. After ...                See full summary »,Raj Dayal,"Shyam Bhimsaria, 
Dhananjay Galani, 
Ramesh Goyal, 
Vineet Kakkar",8.3
24157,tt3118072,Laurence,A young photographer fears he's being haunted by a vengeful spirit.,"Stephen Kellam, 
Richard D. Endacott","Javier Perez, 
Max Rosenak, 
Connor Moore, 
Sean Donovan",8.7
24192,tt3269024,Closet Space: The Movie,"A romantic comedy about a man's wife that has a closet secret literally. When James begins to work for the company that rents Closet Spaces, he finds out what his wife has going on behind his back.",Czharcus M. Jones,"Mickulus A Rubin, 
Jaye Taylor, 
Morgan Alexandria, 
Porsha Ferguson",8.7
24194,tt1573789,Arshin mal alan,"Young Askar wants to get married. He is a rich, successful businessman and has everything he could wish for expert for one thing - a wife. Tradition does not allow him to choose his own ...                See full summary »",Tofig Taghizade,"Häsän Mämmädov, 
Leila Shikhlinskaya, 
Agadadas Qurbanov, 
Najiba Malikova",8.1
24225,tt0121063,Ali Setan,"A freshman meets a prankster en-route to her first semester in university and a series of love-hate events start developing between them. When one of his pranks goes too far, he finally ...                See full summary »",Jins Shamsuddin,"Azmil Mustapha, 
Fauziah Ahmad Daud, 
Ebby Saiful, 
Shah Rezza",8.0
24371,tt2396653,Second Impression,What if you had only 30 days to win back the love of your life or lose them forever? Now imagine that they haven't met you yet. Welcome to Dan McPherson's morning.,Wallace Weatherspoon,"Donny Boaz, 
Elle LaMont, 
Thomas Faustin Huisking, 
Johnny Walter",8.5
24462,tt0403156,Iisa pa lamang,"Arman is torn between two women: the one from a decent family, and the one who kept secret that she was a high-class prostitute.",Jose Javier Reyes,"Richard Gomez, 
Dawn Zulueta, 
Maricel Laxa, 
Barbara Perez",8.5
24485,tt0251588,April 1 Vidudala,A habitual liar and con-man tries to transform himself into a honest and truthful person to win the heart of his ladylove.,"Vamsy, 
Venkat Maddirala","Rajendra Prasad, 
Shobana, 
Krishna Bhagavan, 
Jayalalitha",8.0
24490,tt7471350,Cine Loteria,"A surrealist Filmmaker struggles to find the end to his film, but when he falls in love with his Psychiatrist he finds that love is harder than making cinema.",Eduardo Luis Argüelles,"Natasha Esca, 
Luis Mares, 
Diana Cabuto, 
Cesar Lomeli",8.7
24536,tt3565050,The History of Eternity,"The History of Eternity is a synesthetic essay about love, desires and dreams. The entire narrative takes place in the same village with approximately 40 inhabitants in a desert landscape, ...                See full summary »",Camilo Cavalcante,"Marcelia Cartaxo, 
Leonardo França, 
Débora Ingrid, 
Claudio Jaborandy",8.0
24540,tt4581548,Boston2Philly,"A Cult Classic chronicles the life of a teenager struggling with his identity after a tragic loss. He meets Balan who challenges his class to develop a connection with their ""inner selves,"" and offers a shocking reward of $50,000.",Ralph Celestin,"Jahmar Hill, 
Mike Sutton, 
Ali Wills, 
Charles W Harris III",8.0
24560,tt3415324,Tarot: A Documentary Love Story,Babydills and Babykins find out what love means while struggling to film a documentary about Tarot.,Vincent Maeder,"Vincent Maeder, 
Navah Raphael, 
Matthew Jaeger, 
Eric Bunton",8.7
24627,tt5072070,En attendant Violette,"Encouraged by a film producer, two friends, Greg and Jonas, are writing a screenplay in a country house. As Greg's mind is distracted by his traveling girlfriend, Violette, Jonas decides to invite two girls to spend the weekend.","Warren Dupuy, 
Matthieu Maury","Gary Hottegindre, 
Alix Bénézech, 
Mathieu Chauveau, 
Elsa de Belilovsky",8.8
24649,tt4680790,Stones,"Alexander McKay is relaunching his career as a singer songwriter when his girlfriend, Jen, sick of his excessive drinking, throws him out. He winds up on the street, homeless and hung over,...                See full summary »",Roydon Turner,"Alexander McKay, 
Kirsten Hazel Smith, 
Mark Homer, 
Elizabeth Croft",8.3
24701,tt2010915,Beladingala Baale,"An anonymous, mysterious caller who claims to be a huge fan of Revanth, the Chess Grandmaster from India, challenges him in many ways. It results in an inner quest for him as he literally sets out to track down the elusive caller.",Sunil Kumar Desai,"Avinash, 
Kishori Ballal, 
Ramesh Bhat, 
Loknath",8.6
24722,tt2819148,Rapunzel Nabunzel,"After a somewhat unfair treatment with their parents, the witch Charnot becomes the tutor of Rapunzel Nabunzel, a girl who cares in the captivity of a 3D tower. Years later, when she is ...                See full summary »",Efrayn R.S.,"Olga Molina, 
Efrayn R.S., 
Laura Martín, 
Roser Fornés",8.1
24737,tt7301950,Romeo & Muna,"They meet, they collide, they accept, they forgive. But will they be together, unlike in epic love stories ""Romeo and Juliet"" or ""Muna Madan""?",Naresh Kumar Kc,"Vinay Shrestha, 
Shristi Shrestha, 
Surakshya Panta, 
Sushma Karki",8.5
24755,tt19756188,Monagadu,How Veera Swamy takes revenge for Malli's mysterious death.,Vamsi Akula,"Vamsi Akula, 
Dev Gill, 
Komal Jha, 
Pavani",8.2
24769,tt20101770,Revisiting the Heart,"Azia, lead homicide detective returns home after a year in the midst of an escalating murder case. She finds herself entangled in a web of intrigue and deception amongst those in her inner circle as she struggles to uncover the truth.",Athena Cosby,"Brandon Horton, 
Whitney Ricketts, 
Tamara Eteimo, 
Neil Carr",9.3
24778,tt0105350,Selubung,"Mastura, E.J, Halim, Zakariah and Wn Ng are Malaysian students studying in Perth, Australia. E.J is attracted to Brother Musa, a preacher with a rather narrow understanding of Islam.",Shuhaimi Baba,"M. Nasir, 
Deanna Yusoff, 
Ida Nerina, 
Liza Othman",8.7
24783,tt14612456,Nuvvante Pichhe,"A Bank Employ named Ajay who is good at personality and humble, He falls in love with his friend's sister Medha where already got engaged. Somehow she came to proposer Ajay but that day she...                See full summary »",Santosh,"Aman Pandy, 
Sonali Panigrahy, 
Sony Reddy",9.1
24785,tt0042507,Girls' School,Peggy Donovan enters an exclusive but financially-strapped finishing school for girls operated by Colonel Matthews and his sister Emily. Student Lucille Farnsworth discovers the Peggy ...                See full summary »,Lew Landers,"Joyce Reynolds, 
Ross Ford, 
Kasey Rogers, 
Julia Dean",8.1
24890,tt3843804,The Bag Lady,"Based on a true story, Ray is a homeless teenager from a broken home when he becomes a father and catches a five year prison sentence for participating in a robbery that killed his best ...                See full summary »",Ericka Marsalis-LaManna,"Colby Crain, 
Wayne Dehart, 
Matthew Pogonat-Walters, 
Lance Barnett",8.2
24891,tt2826008,Meet Me on the Southbank,"One place, one year, and one romance.",Adam Rolston,"Tom Duncan, 
Evelyn Adams, 
Rachael Barrington, 
Helen Armes",8.2
24893,tt8180726,Hiya Diya Niya,A rich family searches for a husband for their daughter. The father wants his daughter to get married to his friend's son who lives in a village but the mother and daughter prefer a NRI boy.,Munin Barua,"Jatin Bora, 
Luna Lahkar, 
Ravi Sharma, 
Geetawali Rajkumari",9.0
24912,tt3848472,Love or Laughs,Dating gets dangerous when 7 friends decide to let fate choose their paths in Love or Laughs.,Bo Starks,"Shannon Dee, 
Jaidyn Triplett, 
Aria London, 
Joshua Triplett",8.5
24920,tt0072432,Shao nian yu shao fu,A romantic melodrama about an affair between a 16-year-old boy and a neglected wife.,Meng-Hua Ho,"Jenny Hu, 
Yue Wong, 
Hung Wei, 
Lan Mi",8.9
24947,tt13781794,Bye2,"Story of boy and girl, how relationships change over a period of life and how hard is to say Bye sometimes when you want to end the relationship.",Tanveer Hashmi,"Karan, 
Shreya Tyagi",8.2
24963,tt21137258,Aye Bujji Neeku Nene,"The movie revolves around a go-lucky boy Uday, who lives with his mother and loves her very much. Life turns apart when his mother asks him to love a girl and bring her as her daughter-in- ...                See full summary »",Satish Merugu,"Satish Merugu, 
Hritika Singh, 
Abhinav Singh Raghav, 
Kondaveeti Hari Prasad",9.6
24986,tt0026690,María Elena,A sailor learns of an island inhabited only by women.,Raphael J. Sevilla,"Carmen Guerrero, 
Juan José Martínez Casado, 
Adolfo Girón, 
Beatriz Ramos",8.2
25008,tt8041264,La compagne des morts,Three stories take place in a modern and strange world. A painter tries to paint the portrait of his dead wife. A young woman searches for her lost sister. An optimistic girl realizes that ...                See full summary »,George Louridas,"Teodora de Pedro, 
Martina Demopoulou, 
Elyes Dorbo, 
Fanny Georgakaki",9.0
25013,tt0093803,Puteri,"Puteri is the only daughter of Captain Shamsul and Engku Zubaidah, Puteri fell in love with the Iskandar and decided to break off her engagement to Dato 'Aminuddin son, Jay as relationships...                See full summary »",Rahim Razali,"Fauziah Ahmad Daud, 
Eman Manan, 
Erma Fatima, 
Ahmad Tarmimi Serigar",8.0
25017,tt2017703,Curiosity Killed the Cat,"The last time Helen entered The Cup Coffeehouse, she broke up with her bi-sexual boyfriend whose gay side was suddenly overshadowing his straight side as he flirted with Jamie, the ...                See full summary »",A.J. Mattioli,"Blanche Baker, 
Elissa Goldstein, 
Keith Collins, 
Samantha Artese",9.4
25067,tt2232526,Charly 10th Anniversary Encore,"Sam Roberts thinks he has all the answers: the purpose of life, the meaning of love, the plan for a perfect future. Then Charly walks into his life. As opposite as New York and Salt Lake, ...                See full summary »",Adam Thomas Anderegg,"Heather Beers, 
Jeremy Hoop, 
Adam Johnson",8.4
25075,tt6858784,My Next Sweet Day,"Josh Gibson is about to marry the girl of his dreams, but his reality gets twisted as he wakes up 5 years in the past. Only he knows what the future holds and must enlist the support of his friends to help him create his future now.",Alton Claude,"Michiel Allen, 
Calvin Bess, 
Jordan Carter, 
Alton Claude",9.1
25084,tt8226508,Kottayam,A police officer is found raped and murdered but political machinations force the investigating team to act in a manner which denies justice to the family. The search for the culprits takes the team to the borderlands of India and China.,Binu Bhaskar,"Sreenath Janardhanan, 
Chinnu Kuruvila, 
Ravi Mathew, 
Aneesh Menon",8.0
25090,tt1008948,Sareng Bou,"Release Date: Jun 16, 1978 The movie directed by Abdullah Al Mamun and Writer Shahidullah Kaiser. The movie story on the lives of people living in the costal areas of Bangladesh. Story-plot...                See full summary »",Abdullah Al Mamun,"Kabori Sarwar, 
Farooq, 
Syed Akhtar Ali, 
Babor",8.2
25103,tt14866288,Meet Me Outside,"Two young men, alone for the holidays for different reasons, gravitate towards each other on the day before Christmas after a conversation through the Blued app.",Jaime Habac Jr.,"Genesis Redido, 
Kaloy Tingcungco",8.3
25126,tt6893214,The Day I Met Her,"Cinematic theories of fate, future, and dip-n-dots are put to the test as a lovelorn thirty something is suddenly thrown back into the past to relive a relationship over and over in an never-ending anomaly he can never escape.",Jimmy Humphrey,"Bennett Duckworth, 
Bekah Beran, 
Brandon Ingram, 
Rocko Jerome",8.1
25151,tt2516200,Half the Perfect World,"When solid and steadfast hat maker Lily (Heather Lind) is seduced by her boyfriend's cousin Daniel (Ryan O'Nan), her seemingly perfect world is turned upside down.",Cynthia Fredette,"Heather Lind, 
Ryan O'Nan, 
Cara Buono, 
Janel Moloney",8.1
25173,tt9564128,Adham,"Vicky, an orphan is raised by Anna Bhosale, the ring leader of a mining mafia as his own and as a trusted henchmen who would give his life for him and crush anyone who comes in his way. ...                See full summary »",Abhishek Kelkar,"Santosh Juvekar, 
Gauri Nalawade, 
Kishore Kadam, 
Shashank Shende",8.2
25206,tt5133300,Shopner Prithibi,"Masum Choudhury, son of Raihan Choudhury, rebels against his ruthless and inhumane father, abandons his title, and disguises himself as a homeless man to pursue a girl he falls in love with...                See full summary »",Badol Khandokar,"Salman Shah, 
Shabnur, 
Raisul Islam Asad, 
Bobita",8.3
25210,tt1417060,A Pearl in the Forest,"Is all fair when love becomes war? ""Promises are like pie crusts: Made to be broken."" In the 1930s Stalin put Lenin's words into action with his infamous ""purges,"" bringing horrors to the ...                See full summary »",Agvaantseren Enkhtaivan,"G. Altanshagai, 
Bayarmaa Baatar, 
Narankhuu Khatanbaatar, 
G. Zolboot",8.2
25238,tt1196168,Hayok,Like to watch this movie but i cant find where to play this movie,Ruben Abalos,"Rosanna Ortiz, 
Merle Fernandez, 
Tito Galla, 
Lito Legaspi",8.4
25319,tt0016390,The Sporting Venus,A rich heiress falls in love with a medical student despite being engaged to a foreign prince.,Marshall Neilan,"Blanche Sweet, 
Ronald Colman, 
Lew Cody, 
Josephine Crowell",8.0
25321,tt2024537,Tick Tock Boom Clap,Sometimes life leaves you hanging.,"Sara Pedri, 
Jason Pedri","Melissa Fahn, 
Sam Zeller, 
Heather Phillips, 
Gene Bencomo",8.8
25343,tt11570492,Dhakad Chhora 2,"This is the story of rebirth, which is based on the love of past lives",Dinesh Chaudhary,"Uttar Kumar, 
Raju Maan, 
Suman Negi, 
Dharamveer Singh",8.7
25370,tt10357406,Wa'alaikumussalam Paris,"Itje (Velove Vexia), a village girl hopes her life will change drastically after marrying a French man, Clement (Nino Fernandez).",Benni Setiawan,"Boris Bokir, 
Nino Fernandez, 
Fransoa, 
Tanta Ginting",8.6
25433,tt1540758,All for You,"When Chuck returns home after living away for 18 months, he wants to reconnect with his best friend Joe, but ends up falling for Joe's sister. Joe doesn't want the two of them to be together, and the result could be deadly.",Larry Rosen,"Tara Danny, 
Ivan Quiñonez, 
Paul Stanley, 
Larry Rosen",8.9
25471,tt1522229,Only in L.A.,"Set in and around Los Angeles, we follow a series of vignettes that capture a unique moment of love, hate, clarity, confusion, triumph, and failure among our characters' relationships with one another and with the city itself.","Robert Filios, 
Jus Riddick","Jus Riddick, 
Haley Strode, 
Paul Elia, 
Alexandra Bayless",8.1
25590,tt0288238,Suci dalam Debu,Roy is a rich man's son who want to be free and mixes around with musicians at a nightclub. Tengku Aziz's daughter is engaged to Tengku Johan. Tangku Aziz employs Tengku Johan as his company's executive director.,Zulkifli M. Osman,"Sidi Oraza, 
Imuda, 
Julia Rais",8.4
25625,tt0036908,Henry Aldrich's Little Secret,Henry and Dizzy have a baby sitting service and get more than they bargain for when the mother of a 10 month old leaves town to clear her husband of a crime.,Hugh Bennett,"Jimmy Lydon, 
Charles Smith, 
John Litel, 
Olive Blakeney",8.4
25648,tt2022440,Kiepie & Kandas,Two school friends meet again on the university campus and old love and differences flare up again.,Jan Scholtz,"Ryno Hattingh, 
Debbie Labuschagne, 
Mieder Olivier, 
Pierre Knoesen",8.4
25656,tt3773626,Terrible Love,"When a wounded veteran returns home from Iraq with violent PTSD, he and his devoted wife must fight to prevent the disease from separating them forever.",Christopher Thomas,"Rufus Burns, 
Amy Urbina, 
Aubrey Davis-Williams, 
Kevin Lambert",8.6
