,id,title,description,director,cast,rating
17922,tt9332122,Lupinranger vs. Patranger vs. Kyuranger,Lupinrangers are abducted by someone from a parallel universe. The Patrangers arrested Lucky who just arrived at the scene of the investigation. Lucky then tried to explain that he's a member of the Kyuranger and the Earth is in danger.,Hiroyuki Katô,"Asahi Itou, 
Shôgo Hama, 
Haruka Kudo, 
Kousei Yuuki",8.0
17929,tt3961184,Eagles Nest,A Modern day Nazi death squad embark on a covert mission to recover lost treasure in south america and only handful of British mercs stand in their way.,"Shane Cole, 
Matt Greenhalgh","Prince Edmund Bailey, 
Andy Baker, 
Dave Bannister, 
Hayley Blakey",8.5
17955,tt0100323,Palama Yata,"Dotty, a beautiful woman is condemned to a life of adversity when her husband, Solomon, is imprisoned for murder. Left alone to support her son, Somasiri, she falls for the fatal charm of ...                See full summary »",H.D. Premaratne,"Joe Abeywickrama, 
Razi Anwar, 
Sanath Gunathilake, 
Mervyn Jayathunga",8.1
17964,tt6367610,Bahniman,A gangster and a police inspector go against each other in a war for power and dominance.,Biswajeet Bora,"Jatin Bora, 
Ravi Jhanghu, 
Yashpal Sharma, 
Rimi Hazarika",8.7
18002,tt3368858,Agni IPS,Agni is an honest cop who's also short-tempered. While trying to control the political outbreak in his city he comes across the ruthless gangster Kotwal who's the reason behind a riot. ...                See full summary »,Anand P. Raju,"Saroja Devi B., 
Sai Kumar, 
Ranjitha, 
Umashree",8.1
18022,tt21653524,Üçüncü Günün Adami,"Sadig, who was convicted of double murder and sentenced to a long term, is released after 17 years. He learns that his relatives have died and homeland had been occupied. Sadig crosses the ...                See full summary »",Babak Shirinsefat,"Kamran Aghabalayev, 
Nijat Ali, 
Rasim Cafarov, 
Hikmat Rahimov",8.9
18065,tt0860529,San Basilio,THIS IS AN ACTION-DRAMA FILM.,"Tony Cruz, 
Joey Del Rosario","Lito Lapid, 
Johnny Delgado, 
Perla Bautista, 
Paquito Diaz",8.2
18083,tt3816908,Inimigo Desconhecido: Enemy Unknown,"A group of mercenaries, goes on a rescue mission to save a group of soldiers in enemy lines, but when they get there, they find something never seen before, now they must join forces to survive this hellish nightmare.",Rui Constantino,"Rui Constantino, 
Robinson Cohen, 
Jeremiah Gun, 
Caleb Angel",8.1
18084,tt15547896,Wrath of the Tarot Kings,"When Civil War veteran-turned-Egyptian-tomb-raider returns to America to solve the death of a loved one, he gets more than he bargained for.",Dustin Bell,"Dustin Bell, 
Ahmed Al-Ansari, 
Andre Anderson, 
Kirsten Aucoin",8.0
18088,tt15837546,Riot for the dove,A girl that can remote view is kidnapped. She uses her power to find a clock that can jump seconds back in time. A gunman crosses the border and saves her. She steals the clock and they end up on the run from the cartel and the government.,Michael Lazar,"Hector Berrellez, 
Pete Kasper, 
Michael Lazar, 
Noha Amer",8.0
18123,tt1943012,The View,"The story is about a day when an assassin is given the task to blow up the newly constructed State building and kill the Governor of the State . About to make the kill , he has an epiphany ...                See full summary »",Tanveer Goyal,"Yassir Abidin, 
Ajay Bhandari, 
Dhruva, 
Shahin Ezaz",8.0
18127,tt9447662,Suspended Inspector Boro,"Inspector Boro is an incorruptible, no-nonsense cop highly skilled in martial arts who gets suspended for bashing up a well connected gang of traffickers. A Superintendent of Police asks ...                See full summary »",Kenny Basumatary,"Kenny Basumatary, 
Suneet Bora, 
Anupam Kaushik Borah, 
Sarmistha Chakravorty",8.7
18160,tt19812358,Battleworld,"The Epix go on their final adventure, fighting alongside their previous foe, Grand Admiral Thrawn, to defeat their cruelest threat ever, Darth Progenius. A fearsome foe with an evil apprentice, Bully Maguire.",Joseph Collins III,"Warren Beau, 
James Coles, 
J. A Collins III, 
Joseph Collins III",8.1
18165,tt5870952,Raw Trip,"Two foreigners decide to take a trip. On the way, they come across a Sheriff. The terror begins.",Antonis Mandranis,"Spyros Fokas, 
Konstantina Focas, 
Kris Sinioras, 
Spyros Bibilas",8.1
18398,tt0383987,El cholo,"Cholo moves to Mexico City from Tijuana to get a better life, however this takes a turn when he meets Jade.",Christian González,"Gerardo Albarrán, 
Carlos Cardán, 
Angélica Soler, 
Claudia Bernal",8.6
18410,tt20224106,Shura no sekai,"A yakuza movie starring Koji Matoba, depicting the lives of men left behind in the times. At the Yokohama-based Ninkyo Yamaguchi-gumi, the drug business is legal according to the teachings ...                See full summary »",Kenichi Fujiwara,"Tsunenori Aoki, 
Koji Matoba, 
Tetsuji Sakakibara",9.6
18447,tt7383740,My China Doll,"Two countries, eight hundred and ninety kilometers apart, with different civilizations, and a troubled girl is looking for her long lost father from Tunisia to China. It's all about a ...                See full summary »",Rachid Ferchiou,"Ai Wan, 
Maram Ben Aziza",8.5
18478,tt10662426,Tevar,"The story of Tevar revolves around the ideology of a woman's strength. Never underestimate the power of a woman, she is a riddle which can never be solved.",Abu Aleeha,"Taqi Ahmed, 
Sukaina Khan, 
Sharique Mahmood, 
Mathira",8.0
18584,tt10533880,China Peacekeeping Forces,"China's first military peace film, telling the story of current officers and men of China's peacekeeping force in the implementation of President Xi.",Haiqiang Ning,"Honghao Xu, 
Yi Long, 
Shiteng Peng, 
Hao Shen",8.2
18623,tt13968406,Zerre: Pendekar Ufuk Timur,"Zerre, from rural Papua, dreams of becoming a fighter. He learns silat from Bhumi, a former silat athlete. Living with limitations, Zerre has achievements so that he gets a scholarship to ...                See full summary »",R. Jiwo Kusumo,"Yudas Itlay, 
Oliver Harold, 
Aditya Zoni, 
Aisyah Aqilah",9.2
18625,tt2730134,Grim,"Grim strives to right the wrong that was committed against his family, but being a real man takes over him, and he seeks to right the anarchy that rules his once beloved city. Criminal beware - for your future is ""Grim"".",Matty Johnson,"Derick Agyemang, 
Zane Banyan, 
Blair Benson, 
Shonna Brown",8.4
18680,tt14051362,Raka,Ramakant alias RAKA has built up his anti-social empire with the looted money from the poor people of West Bengal.,Dhananjay Mukherjee,"Ujjwal Ank, 
Laltu Bagdi, 
Palash Chatterjee, 
Dharam Das",9.5
18723,tt4154600,Dustins Dojo: The Movie,Dustins Dojo and his silent sidekick Terry fight off attackers to save Fountain County Indiana and from Destruction!,Dustin Britton,"Dustin Britton, 
Nicholas Guerrier",8.4
18727,tt4396722,Like Lambs,"When economic Apocalypse strikes America, students at the elite Hopkins House Academy take matters into their own hands by launching an anarchist plot to halt the collapse and save the country.",Ted Marcus,"Liam Aiken, 
Ted Marcus, 
Justin Chon, 
Connor Paolo",8.0
18763,tt3090208,Pain,"Will Donner, is released from prison after serving a 5 year sentence. He tries to rebuild his life and home but is a witness to a horrible crime. When the killer pushes him to the edge, Will has no choice but to push back.",Steve Rahaman,"Daniel Girace, 
David Francis Calderazzo, 
Kim Parshley, 
Sid O'Connell",8.3
18769,tt0365351,Hustler,"George (Jacky Woo) is an excellent pool player and has in fact, established a reputation in the field of billiards. Later, he decided to take advantage of his talent and used the sports as a source of living.",Joel Apuyan,"Jacky Woo, 
Jo Canonizado, 
Ricardo Cepeda, 
John Apacible",8.0
18798,tt1405469,Aamar Pratigya,"Shiva, a young benevolent man, leaves no stone unturned to fight for his brother in order to reunite his family and bring back their lost happiness.",Swapan Saha,"Biswanath Basu, 
Priyanshu Chatterjee, 
Paoli Dam, 
Tathoi Deb",8.5
18825,tt1365458,Fortune 500 Man,"Fortune 500 Man is a tale of one young man's dream to be the CEO of a fortune 500 company and his roller coaster journey to achieving his dream. Small town, top collegiate, business savvy ...                See full summary »",Richard Ryan,"Richard Ryan, 
Mark Hobson, 
Bryan Dodds, 
J.D. Estrill",8.2
18851,tt1226241,Let's Go for Broke,A TV reporter gets kidnapped to Haiti and fights a series of criminals to rescue other victims and save the world from a secret formula that turns people into ground meat.,Ron Walsh,"Christa Helm, 
Chitra Neogy, 
Frank Raiter, 
Jacqueline Mayro",8.7
18873,tt11639420,High School Fleet the Movie,The story follows a girl named Akeno Misaki who enrolls at Yokosuka Girls' Marine High School in order to become one of the highly regarded Blue Mermaids.,Yuu Nobuta,"Natsuki Aikawa, 
Sora Amamiya, 
Satomi Amano, 
Momo Asakura",8.0
18874,tt10151866,Biju Babu,"Babu, who becomes Bijubabu in later phase is a professional thief. Once he happens to enter into Anand Bhavan, ancestral house of late Bijubabu, The popular leader of Odisha. Babu manages ...                See full summary »",Vishal Mourya,"Chita Tripathy Ananta, 
Animesh, 
Biswajit, 
Saroj Dash",8.2
18901,tt21154882,Foreign Sarakku,.Amaran and Harichandran started to show their talent by creating a network called Educated Intellectual Crime Network.,Vigneshwaran Karuppusamy,"Gopinath Arumugam, 
Sundar, 
Hussain, 
Afrina",9.1
18942,tt2460842,GACHI-BAN MAX2,"This is the second film in the Gachiban MAX series of juvenile delinquent action films, filmed in a guerrilla style and featuring realistic fight scenes. Kubota Masataka stars in this one, ...                See full summary »",Takashi Motoki,"Natsumi Kamata, 
Masataka Kubota",8.0
18962,tt10755752,Garo: Under the Moonbow,"After the events of Lament of the Dark Dragon, Kouga and Kaoru married and started a family. Kaoru gave birth to the successor of Garo: Raiga Saejima. Unknown to everyone, Raiga's birth ...                See full summary »",Keita Amemiya,"Mika Hijii, 
Yukijirô Hotaru, 
Natsumi Ishibashi, 
Ryosei Konishi",8.0
19025,tt21059844,Srirangapuram,"Peddi Reddy is a highly revered person in Sri Rangapuram village. He lends help to all the needy in his village and hence is respected by one and all. On the other hand, Konda Reddy from ...                See full summary »",M.S. Vasu,"Vinayak Desai, 
Payel Mukherjee, 
Chindanuru Nagaraju, 
Swathi Naidu",9.3
19066,tt18362762,Shiba King: Assassination,"A dark comedy, murder mystery, and virtual odyssey following Detective Burgers and MonsterMutt trying to solve the assassination of the king of the Shibas, Pikapetey.","Evan Carter, 
Matt Sullivan","Talothefox, 
Monstermutt, 
BleuSomme, 
Tailled",9.7
19092,tt2243192,Ultraman Cosmos vs. Ultraman Justice: The Final Battle,"Once again, Musashi has encounter Ultraman Cosmos. Now Ultraman Cosmos has gained some new modes to defeat Scropis. Musashi has joined Team Sea to save the Blue Area. But there is ...                See full summary »",Kitaura Shimi,"Taiyô Sugiura, 
Daisuke Shima, 
Kaori Sakagami, 
Hidekazu Ichinose",8.2
19094,tt7856408,Joe: The Black Assassin,"Joe depicts the story of an ambitious boxer who had then euthanized his gloves to nurse his ill father. Instead of leading a peaceful life, he soon becomes entangled in a battle with a merciless underground network.",T. Suriavelan,"Shafie Al' Fatiha, 
Abbdul Kather, 
Puravalan Narayanasamy, 
Nutan Rai",8.1
19135,tt0297411,The Stoneman,It all starts with the discovery of a mysterious mummy. Dr. Stevens brings the suspected missing-link's remains back to the United States. Soon the creature's body turns up missing and people are suddenly being brutally murdered.,Ewing Miles Brown,"Pat Morita, 
Christopher Atkins, 
Robin Riker, 
Ron Masak",8.3
19144,tt14715806,Di Renjie zhi fen tian yi huo,Di Renjie heads to Wei Zhou where there were four plague to hold the position of the prefectural governor and in the process he is injured and encounter all sorts of weird incidents.,Zhang Yu,"Gang He, 
Yu Huitao, 
Liu Ruiqiao",9.3
19146,tt2375581,Take a Chance,"Even in Japan, the ancient lifestyle of Uchi Deshi training is all but forgotten. However, a teenager from Tokyo discovers that it's alive and well in the American Deep South.",Shihan Oyama,"Cassandra Scerbo, 
Mackenyu, 
Shin'ichi Chiba, 
Alexander P. Heartman",8.3
19163,tt9082142,Suryansh,A brave police officer trying to make society crime free.,"Sachin Desai, 
Kamal Patel","Freddy Daruwala, 
Heena Achhra, 
Jay Bhatt, 
Vikee Shah",8.1
19244,tt0377541,Boy Chico: Hulihin si Ben Tumbling,"This is another look at the brief and violent life of 60's hoodlum Ben Tumbling, This version is from the point of view of Boy Chico, the dedicated cop who killed him.",Jose 'Kaka' Balagtas,"Joko Diaz, 
Ace Espinosa, 
Isabel Granada, 
Joyce Jimenez",8.3
19267,tt0111631,Vishwavinayak,"Chronicling the many trials and hardships inflicted upon a poor village Pandit Vishwa Buva, a devotee of Bhagwan Shri Ganesh, his devout wife, Tulsi, his atheist step-brother, Shankar, on ...                See full summary »",Mayur Vaishnav,"Madhav Abhyankar, 
Prasad Barve, 
Nagesh Bhonsle, 
Bhargavi Chirmuley",8.4
19402,tt1826664,Emaan,"The film is based around the life of Emaan, a young, honest policeman who doesnt mind bending the rules to uphold justice. The story begins with the police investigating the rape and murder...                See full synopsis »",Haris Yosufi,"Tamana Amini, 
Emaan, 
Roientan Enkesar, 
Abida Frotan",8.1
19596,tt15470164,Tranquility - An Independent Film,"After being suddenly released from his life sentence in prison, Danny Malloy (Keith R. Beck) is recruited to an independent covert operations agency. Not long after, he discovers the dark ...                See full summary »",Alexander Geil,"Keith R Beck, 
Alexander Geil, 
Anabel Moda, 
Caden Ferland",8.8
19621,tt6759286,Seemana,A man quest's to remove villager's debt.,Prakash Sayami,"Rajesh Hamal, 
Dhiren Shakya, 
Melina Manandhar, 
Hemanta Budhathoki",8.6
19683,tt0367091,Starlight Express 3D,"In a child's dream, a racing tournament takes place on a model railway. This race is entered by engines from all over the world. He is accompanied by the Greaseball Gang, who are a group of diesel locomotives.",Julian Napier,"Franklyn Warfield, 
Clarissa Grace, 
Drue Williams, 
Dustin Dubreuil",8.0
19752,tt5985026,Kanha,The festival of Dahi Handi isn't just about fun and games; its political complexity is explored in this movie.,Avadhoot Gupte,"Vaibhav Tatwawadi, 
Gashmeer Mahajani, 
Gauri Nalawade, 
Kiran Karmarkar",8.3
19770,tt11962916,Blood Mixed,Our hero is cursed with immortality and the ability to see the dead. His only cure is to find the living descendants of his former slave master for answers.,Mahaliel Bethea,"Khalil Abdullah, 
Bondari Ana, 
Abdul Aziz, 
Michael Damian Bailey",8.1
19833,tt0478554,Angelito San Miguel at Ang Mga Batang City Jail,Angelito leads a group of young ex-convicts who will risk going back to prison in order to fight a notorious syndicate.,Deo Fajardo Jr.,"Raymart Santiago, 
Keempee de Leon, 
Kier Legaspi, 
Joko Diaz",9.8
19839,tt13275422,Black Widow: Forever Red Part 1 and 2,"Black Widow is now a wanted criminal; with the help of Jessica Jones and Daredevil, they have to stop Taskmaster, an enemy who changed her life forever.",Mario Durán Araujo,"Amelia Conway, 
Anthony B Martins Rock, 
Rory Dunn, 
Giorgia Velluti",9.2
19868,tt3556394,Dora's Peace,"Dora, a Hillbrow prostitute shields a gifted young boy from the violent clutches of organized crime. In the process she may discover aspects of her own lost humanity.",Konstandino Kalarytis,"Denel Honeyball, 
Danny Keogh, 
Paballo Koza, 
Yule Masiteng",8.4
19887,tt15422666,Jayden Tries: The Fight 4 All Reality,"In the Finale to the Legacy Saga, Jayden and Alexia from Reality-EJEA decide to take matters into their own hands when dealing with Daniel Chapman.",Bogdan Zaporozhets,"Jared Leto, 
Jayden Robinson, 
Jessica Lange, 
Ben Reed",8.8
19986,tt13483112,Sauce Boys,"With time of the essence and mounting pressure from the brass, two hip detectives work to protect the sanctity of the game of hockey while investigating a slew of counterfeit pucks threatening the hockey centric Sauce District.",Brian Gilleece,"Brian Gilleece, 
Kevin Caliber, 
Brent Pope, 
Cassidi Parker",8.3
20011,tt0494744,Lagot ka sa kuya ko,Revolves around the life of two siblings who grew up in different worlds: Alex a taxi driver who moonlights as an underground street fighter and Sarah a United States bred teenager who just...                See full summary »,Ronnie Ricketts,"Ronnie Ricketts, 
Mariz, 
Nadine Samonte, 
Dinky Doo Jr.",8.0
20020,tt23865064,Metamorphosis,Researchers become trapped in their facility when a mutant T-Rex escapes from its cage. Unable to defend themselves from the creature they turn to other mutant animals in order to escape being eaten.,Chen Liang Yan,"Shuang Gao, 
Sun Jia Qi, 
Ruiqi Sun, 
Wang Xing-Chen",8.6
20056,tt5038806,Infinitium,"In a world of darkness and fear, ruled by mercenary's and savages, the search for the ring of INFINITIUM, has led a girl and her friends to a forsaken land, after discovering the secret of the ring, she must reach safety.",Rui Constantino,"Rui Constantino, 
Robinson Cohen, 
Palash Lokest, 
Paulo Constantino",8.4
20066,tt4011008,Roman Citizen,"Two robbers take thirty people hostage in a bank. When the police break in, the robbers have disappeared and a man is dead. What really happened?",Luca Elmi,"Laurel Casillo, 
Sheilagh Weymouth, 
Carl David VanArsdale, 
Joshua Loren",8.3
20113,tt9088882,Londyn & James,The well known and respected powerhouse (Londyn and James) will stop at nothing to exact revenge on the killer of their childhood friend.,"Jeremy C.Y. Butler, 
B. Cherie Patterson","B. Cherie Patterson, 
Jeremy C.Y. Butler, 
Edwin Maker Jr., 
Farone Williams",8.2
20211,tt7130472,Stronger,"Starring the best team in snowboarding, Stronger brings together legends such as Kazu Kokubo, Gigi Rüf or Travis Rice. Buckle up tight, because a crew like this has never been assembled in a major snowboarding motion picture.","Sebastian Balser, 
Florian Eckhardt, 
Mathias Egle, 
Riley Goodwin","Dan Brisse, 
Torstein Horgmo, 
Bryan Iguchi, 
Phil Jacques",8.3
20213,tt15402842,The Greatest Race,"Justin Souriau-Levine Studio's inaugural production is an action-packed comedy about a hilarious wacky race that takes twelve lovable misfit teams from Times Square, NYC to Bridgeport, ...                See full summary »",Justin Souriau-Levine,"Haitham Wahab, 
Emily Hobbs, 
Justin Souriau-Levine, 
Robert A. Levine",8.0
20269,tt9020558,Hollywood Burn,Popular culture references are marshalled in a critique of copyright.,Soda Jerk,"Dan Aykroyd, 
Bette Davis, 
Mark Hamill, 
Daryl Hannah",8.8
20334,tt2297067,Winter's Kill,"Without electricity, gas, and food only in short supply, six groups of survivors must battle themselves and others in an attempt to prepare for the upcoming winter.","Dylan J. Freedman, 
Ryan L. Johnson","Dylan J. Freedman, 
Don Hill, 
Riley Gustafson, 
Paul Schermerhorn",8.4
20347,tt6463730,Andaz Tera Mera,"Andaz Tera Mera is a Hindi comedy film, directed by Kumud Pant.Stars Kumud Pant , Atul Sharma, Abdul Zafar and Dimple Kumar.",Kumud Pant,"Kumud Pant, 
Atul Sharma, 
Kishore Bhatt, 
Avinashi Sharma",8.7
20376,tt0494648,Barumbado,A YOUNG REBEL SEARCHES FOR LOVE AS HE TRIES TO ESCAPE THE HARSH REALITIES OF LIFE.,Willy Milan,"Robin Padilla, 
Pinky de Leon, 
Isabel Rivas, 
Michael De Mesa",8.6
20400,tt10450770,Clinging with Hate,A young couple must overcome a bitter grudge or be consumed by hate when the souls of their tormentors are reincarnated in their newborn twins.,"Aww Ratha, 
Soe Htut","Nay Toe, 
Phway Phway, 
Aye Wutyi Thaung, 
Kyaw Kyaw Bo",8.9
20406,tt2379727,Bukunja Tekunja Mitti: The Cannibals,It's an action packed movie,Nabwana I.G.G.,"Andrew Wagaba, 
Nakatudde Madinah, 
Kigozi Juma, 
Sserunya Ernest",9.2
20418,tt11899710,Hitter Twist,"A genius, seventeen-year-old drug dealer/musician comes to realize that the 'victimless crime' of helping his friends get high has connected him with vicious mobsters and ruthless thieves. ...                See full summary »",Henning Morales,"Lydia Aberkane, 
Jush Allen, 
Olivia Cella, 
Sandra Davis",8.3
20429,tt7471552,Hami Tin Bhai,"The movie opens with an orphan boy called Hari, who earns his living by stealing shoes in temples and reselling them and begging. He meets two orphan boys, Ram and Laxman he adopts them as ...                See full summary »",Shiva Regmi,"Sajwal Pageni, 
Salon Basnet, 
Narendra Singh Dhami, 
Rabi Giri",8.7
20438,tt0757166,Big Time,"Danny and Jonas are two petty crooks who dream of moving into the big scene. When their carefully-planned kidnapping goes askew, Danny and Jonas find themselves in a tangle neither of them can handle.",Mario Cornejo,"Michael De Mesa, 
Winston Elizalde, 
Nor Domingo, 
Jamie Wilson",8.0
20465,tt0380452,Isa lang ang dapat mahalin,"Vina (Maricel Morales) is a successful lawyer with a happy family life. Her life changes when her car hits Rex (Richard Bonnin), a former criminal waiting to start a new life with his girlfriend.",Erwin T. Lanado,"Maricel Morales, 
Richard Bonnin, 
Daniel Fernando, 
Ursula Ortiz",9.5
20526,tt3267464,Kaphal: Wild Berries,"Two boys try to send their strict father back to the city with the help of the forest witch, but instead get taken for a merry ride by her granddaughter.",Batul Mukhtiar,"Hema Bisht, 
Ramkishan Choyal, 
Subrat Dutta, 
Gita Guha",8.6
20534,tt4885752,The Hero Chiyou,"A stirring and heroic action adventure of Chi You, once the ancestor of all Chinese, who must fight betrayal and for his love to survive.","Dawei Li, 
Jizhong Zhang, 
Jian Zhao","Dong Han, 
Kai Tan, 
Hengping Zhang, 
Xiaoyu Zhu",9.1
20553,tt3468802,Hank Is Evil: The Movie,"Two years since he became Peoria's number one super villain, Hank finds himself under attack from a mysterious enemy who seems to know exactly how to hurt him.",Joe Pontillo,"John Babatsikos, 
Thomas J. Bellezza, 
Erin Conroy, 
Les Degen",9.3
20621,tt5090116,A Cartel Story,"Jay Hardy Jr, a CPD officer sets his vengeful eyes on known drug cartel head Chavez for murdering his father. In a city known for corruption, who can he trust.",Raul Colon III,"Antonia Arcely, 
Jay Bonilla, 
Cleo Bradley, 
Joe Caballero",8.8
20655,tt16077750,Ikshu,"Ikshva, a 16-year-old boy seeks help from a police officer to find his missing parents. An uninvited guest and local goons turn his fate around. Will he find his parents?",V.V. Rushika,"Ram Agnivesh, 
Rekha Nirosha, 
Chammak Chandra, 
Rajeev Kanakala",8.1
20672,tt0294297,Anino,"Anino (The Shadow) is the hero of the poor sugar-cane workers who are abused by their evil boss Victor Valdez. But Anino's legendary reign comes to an end when Valdez kills his wife, steals...                See full summary »","Teddy Gomez, 
Teddy Page","Roi Vinzon, 
John Regala, 
January Isaac Bodlovic, 
Melissa Mendez",8.3
20675,tt12814530,"Theoretically, a paranoid conspiratorial phone call","When it is the time to shape reality, the spy world calls The Pro Bono Spy Hunter.",Jorge Luis Villacorta Santamato,Jorge Luis Villacorta Santamato,8.5
20694,tt15799640,Gangster Vs State 2,"Gangster vs State 2 questions the judiciary if a person is granted bail after two days then why not on the same day, is it necessary to send an accused to jail.",Kapil Batra,"Sajan Kapoor, 
Sumeet Rai, 
Hanish Rajput, 
Amrit Randhawa",8.0
20719,tt13314738,Das Spiel Endet,"When the head of a large corporation is murdered, the situation comes to a head. Markes is appointed his successor and Acun, his partner, supports him. The two real estate agents have to reckon with the police watching their every move.",Meto Ege,"Meto Ege, 
Marouan Badaoui, 
Silvio Scala, 
Muhammet Bahadir",8.4
20738,tt13946626,Sher Gujjar,"Narayan Gurjar (Gajendra Chauhan) is a very cultured self respecting rural youth, Due to crop failure in the village he has to work as a security supervisor in a factory. Narayan Gurjar has...                See full summary »",Aakash Gupta,"Mushtaq Khan, 
Gajendra Chauhan, 
Naresh Vohra, 
Anjan Dutta",8.4
20755,tt21237534,Hopeless Situation,"During the Period of the Republic of China, the land was devastated by domestic troubles and foreign aggression. When foreign powers plunder China's cultural relics, revolutionary Liu ...                See full summary »",Jianhua Chi,"Yuetao Liu, 
Xu Shaoqiang, 
Jinqiang Wang",9.3
20765,tt8561732,Tumi Mur Mathu Mur,"Rishi, a popular singer's wife Pahi is kidnapped by his longtime enemy Raja to avenge him. How will Rishi save his wife?",Zubeen Garg,"Zubeen Garg, 
Zerifa Wahid, 
Jatin Bora, 
Prastuti Parasar",8.6
20817,tt10008602,"In Our Blood - Sin Límite, Marc Márquez",In Our Blood is the third original series produced by DAZN that explores Spain's passion for MotoGP through the generations by telling the stories of three Spanish MotoGp World Champions. ...                See full summary »,"Pedro Garciamejía, 
Toby Burnett","Roser Alentà, 
Julià Márquez, 
Marc Márquez",9.0
20833,tt14715986,Nanquan zhi Yingxiong jue qi,The film mainly focuses on Liu Yamei's fight against opium and justice in order to fulfill her master's last wish.,Chun-Hsien Wu,"Yucheng Cao, 
Benny Chan, 
Zhao Shao, 
Wanzhong Wang",9.1
20901,tt5271144,Tunnel Vision,"Tunnel Vision, is a short film based on the life of the notorious Antonio Salvatore Servidio (Johnny Russo). Johnny Russo is portrayed in the film by G-Eazy. The film marks the acting debut...                See full summary »",Sarah B. Downey,"Jorg Bierekoven, 
Claude Duhamel, 
G-Eazy, 
Robert Miano",8.2
20917,tt5131924,Alfa Maschi,"""A clever and intuitive young mobster; Gallo seeks liberation from the psychopathic Don (his Uncle Julius) and the mafia institution in which he is bound.""",Jeremy Hill,"Jaime Ureta, 
Tara Wraith, 
Daniel Goodwin, 
Vincent B. Gorce",8.4
20972,tt12967694,Action Movie Cazorla,"Inspector Torres is the best cop in town. After being in a coma, he wakes up again after a few years. With the help of the newly incorporated Inspector Alonso, he must end the crime that has arisen in the city.",Ricardo Lopez,"Juan G. Jara, 
Pepe Moreno, 
Eva Anguita, 
Amada Santos",8.7
20987,tt5489428,Khodar Pore Ma,This is a story of a boy who got separated from his mother when he was quite young. Later he becomes a goon but tries to leave that life and get back to his mother.,"Shahin, 
Sumon","Shakib Khan, 
Bobita, 
Sahara, 
Misha Sawdagor",8.0
21018,tt0444982,681 - Velichieto na hana,"In 651, Khan Kubrat died and the Khazars accelerated their raids upon Great Bulgaria. His five sons split the Bulgarian tribe and each led his to find new land where they could live in ...                See full summary »",Ludmil Staikov,"Stoyko Peev, 
Antony Genov, 
Vania Tzvetkova, 
Vassil Mihajlov",8.5
21031,tt0336569,Hindi pahuhuli ng buhay,An assassination attempt by rebels on a police officer was foiled by the real-life ex-convict (for illegal possession of firearms) and now the number one senator in the Philippines (during the 2022 elections) Robin Padilla.,Joey Del Rosario,"Robin Padilla, 
Dawn Zulueta, 
Johnny Delgado, 
Mark Gil",8.0
21113,tt6249904,Jatra,"An innocent, poor and hardworking man Phadindra Timsina (Bipin Karki) finds a sack full of 3 Crores Nepalese rupees stolen from a bank. He then consults with his 2 friends Jayas (Rabindra ...                See full summary »",Pradeep Bhattarai,"Bipin Karki, 
Barsha Raut, 
Rabindra Jha, 
Rabindra Singh Baniya",8.2
21155,tt8853502,Falsafa,"Aman's parents have been murdered and he is on a quest to seek revenge. On the other hand, Isha's father is dead and she's convinced that it's a murder, and is searching for the murderer. ...                See full summary »",Himanshu Yadav,"Manit Joura, 
Geetanjali Singh, 
Ridhima Grover, 
Sumit Gulati",8.7
21236,tt13276754,Rumble in Lüdenscheid,"Cougar is a sought-after gangster and a passionate racing driver in Germany. In Lüdenscheid he messes with the mechanic Jay. During the manhunt for Cougar, who ran over a police officer in ...                See full summary »",Meto Ege,"Meto Ege, 
Erdem Ege, 
Paul Goniwiecha, 
Dennis Wagner",8.2
21243,tt4878184,Danger Diva,DANGER DIVA is a cyberpunk musical/thriller about a hard rocking singer who is coerced into becoming an electronically enhanced new-music diva by her high tech billionaire patron.,Robert McGinley,"Mike Dooly, 
Tim Gouran, 
Whitney Petty, 
MJ Sieber",8.4
21260,tt11187958,Ina,"Nineteen-year old Ina inherits a sauna and decides to build a new future for the girls working there, but first she needs to confront her father's dangerous past.","António Caetano Faria, 
Bernie Rao","Kwok-Leung Kam, 
Eliz Lao, 
Dickey Tsang",8.1
21318,tt20101770,Revisiting the Heart,"Azia, lead homicide detective returns home after a year in the midst of an escalating murder case. She finds herself entangled in a web of intrigue and deception amongst those in her inner circle as she struggles to uncover the truth.",Athena Cosby,"Brandon Horton, 
Whitney Ricketts, 
Tamara Eteimo, 
Neil Carr",9.3
21333,tt1418205,Operation Diamond Racket,Prakash is called in to investigate the theft of diamonds and the kidnapping of scientists; a trail that takes him to distant Nepal.,"S.K. Bhagavan, 
B. Dorai Raj","Rajkumar, 
Padmapriya, 
Chandralekha, 
Seema Kapoor",8.1
21388,tt4655628,Max Peril,"In an effort to finish a film before turning thirty, Riley Young documents and re-creates the supposedly-true stories of a retired secret agent using local talent, a VHS camcorder, and every low-budget trick he knows.",Frank Ladner,"Buddy Moody, 
Frank Ladner, 
Bobby Smith, 
David Howard",8.5
21506,tt0368572,And Should We Die,Pancho Villa's men harass and kill Americans during the Mexican Revolution (early 20th Century) for aiding Villa's enemies. Rafael Monroy and Vincente Morales (leaders of a small Mormon ...                See full summary »,Judge Whitaker,"Nathan Hale, 
Klair Bybee, 
Dana Rosado, 
Jean Jenkins",8.1
